الايراد,المصروف,التاريخ,ملاحظات,ID,الاجمالي,الرصيد
0,5050,"10/27/25 00:00:00","محمد رمضان الدكتوره + مواصلات",2462,121755,-5050
21210,100,"10/28/25 00:00:00","صيانة لمبات عمليات الشروق/باقي اليومية التانية الدرج مقفول",2463,142865,21110
,65,"10/28/25 00:00:00","انستا",2464,142800,-65
20,20,"10/28/25 00:00:00","طه",2465,142800,0
300,300,"10/28/25 00:00:00","ايمان ياسر يستردو غدا",2466,142800,0
,1000,"10/29/25 00:00:00","بنزين-أبو يوسف",2467,141800,-1000
,1200,"10/29/25 00:00:00","عصام تحت حساب جوانتيات الشروق",2468,140600,-1200
,320,"10/29/25 00:00:00","تعاقد الشروق",2469,140280,-320
200,200,"10/29/25 00:00:00","صافي-سداد 100 يوم10-12",2470,140280,0
300,300,"10/29/25 00:00:00","ام محمود-سداد300 يوم14-12",2471,140280,0
200,200,"10/29/25 00:00:00","ريهام",2472,140280,0
22360,10000,"10/29/25 00:00:00","انستا باي (حساب العملية-شهرية جاد تم تحويلها شهر 10)",2473,152640,12360
4000,4000,"10/29/25 00:00:00","شهرية جاد تم دفعها من انستا باي مصطفى السعدني",2474,152640,0
,90,"10/29/25 00:00:00","اوفو",2475,152550,-90
,215,"10/29/25 00:00:00","انستا",2476,152335,-215
1730,265,"10/30/25 00:00:00","لمبات كهرباء",2477,153800,1465
,45,"10/30/25 00:00:00","شيكرتون",2478,153755,-45
,130,"10/30/25 00:00:00","شاي",2479,153625,-130
,275,"10/30/25 00:00:00","بالطوهات",2480,153350,-275
,240,"10/30/25 00:00:00","مواصلات عصام ابن سينا",2481,153110,-240
2135,,"11/01/25 00:00:00","تقفيل جولد أي حتى شهر 8",2482,155245,2135
1620,,"11/01/25 00:00:00","تقفيل نوري شهر 10",2483,156865,1620
2435,,"11/01/25 00:00:00","من جساب اوفو حتى شهر 10",2484,159300,2435
,29000,"11/01/25 00:00:00","تحت حساب العيادة شهر10",2485,130300,-29000
,53664,"11/01/25 00:00:00","مرتبات",2486,76636,-53664
,1250,"11/01/25 00:00:00","عم سعيد البواب",2487,75386,-1250
,200,"11/01/25 00:00:00","أبو يوسف",2488,75186,-200
,1500,"11/01/25 00:00:00","البنات / القران",2489,73686,-1500
,1800,"11/01/25 00:00:00","اوردر الدكتوره",2490,71886,-1800
,500,"11/01/25 00:00:00","الجمعية/دالسعدني",2491,71386,-500
6025,90,"11/01/25 00:00:00","نوري",2492,77321,5935
,27,"11/01/25 00:00:00","ينسون",2493,77294,-27
,120,"11/01/25 00:00:00","منظفات",2494,77174,-120
,150,"11/02/25 00:00:00","أبو يوسف / د السعدني",2495,77024,-150
,900,"11/02/25 00:00:00","نسبة د سعيد شهر10( 6 كشوفات +متابعة)",2496,76124,-900
,26600,"11/02/25 00:00:00","ايجار بطرس",2497,49524,-26600
16115,,"11/02/25 00:00:00","الشروق",2498,65639,16115
,3500,"11/02/25 00:00:00","قسط امان / الدكتوره",2499,62139,-3500
9115,2050,"11/03/25 00:00:00","انستا (1500+550)",2500,69204,7065
,155,"11/03/25 00:00:00","شفت هدير",2501,69049,-155
,90,"11/03/25 00:00:00","نوري",2502,68959,-90
,330,"11/04/25 00:00:00","عدد11 قطرة سيكلو بلجيكا*30",2503,68629,-330
2500,2500,"11/04/25 00:00:00","الدكتوره / تابروير-سداد من كفر الشيخ شهر 10",2504,68629,0
450,1000,"11/04/25 00:00:00","البنات / القران-سداد من كفر الشيخ شهر10",2505,68079,-550
27560,,"11/04/25 00:00:00",,2506,95639,27560
,80,"11/04/25 00:00:00","مناديل",2507,95559,-80
,37000,"11/04/25 00:00:00","جاد اسطوانة غاز+الشهرية+1000 مع السعدني",2508,58559,-37000
,800,"11/04/25 00:00:00","عصام مناديل سخب و بكر",2509,57759,-800
,21200,"11/05/25 00:00:00","ايجار الشروق",2510,36559,-21200
,960,"11/05/25 00:00:00","اورانج260+فودافون700",2511,35599,-960
9940,,"11/05/25 00:00:00","طنطا",2512,45539,9940
1500,1500,"11/05/25 00:00:00","ام محمود-سداد11-11 من النسبة1000-450 يوم14-12",2513,45539,0
810,90,"11/06/25 00:00:00","نوري",2514,46259,720
,2000,"11/05/25 00:00:00","أبو يوسف/الدكتوره",2515,44259,-2000
2550,2550,"11/05/25 00:00:00","البنات / ماث-سداد من كفر الشيخ شهر 10",2516,44259,0
500,500,"11/06/25 00:00:00","د السعدني / بيت السريع-سداد من كفر الشيخ شهر10",2517,44259,0
3500,3500,"11/06/25 00:00:00","شقة اسكندريه-سدادمن كفر الشيخ شهر 10",2518,44259,0
,900,"11/06/25 00:00:00","اوردر السعدني",2519,43359,-900
,8500,"11/07/25 00:00:00","حساب فايلات الاشعه",2520,34859,-8500
600,600,"11/07/25 00:00:00","صافي ليوم 10-تم السداد من النسبة",2521,34859,0
4195,180,"11/08/25 00:00:00","جولد اي",2522,38874,4015
,180,"11/08/25 00:00:00","نوري",2523,38694,-180
,55,"11/08/25 00:00:00","هاند واش الشروق",2524,38639,-55
14980,,"11/09/25 00:00:00","طنطا",2525,53619,14980
,15200,"11/10/25 00:00:00","المكافأة",2526,38419,-15200
,30407,"11/10/25 00:00:00","نسبة شهر 10",2527,8012,-30407
15250,160,"11/10/25 00:00:00","شفت هدير",2528,23102,15090
,40,"10/11/25 00:00:00","مواصلات الصواف مرتين",2529,23062,-40
,25,"10/11/25 00:00:00","سكر",2530,23037,-25
,800,"10/11/25 00:00:00","أبو يوسف",2531,22237,-800
27050,240,"10/11/25 00:00:00","مواصلات عصام ابن سينا",2532,49047,26810
,8000,"10/11/25 00:00:00","د السعدني  من حساب مينا تورز",2533,41047,-8000
,600,"10/11/25 00:00:00","أبو يوسف / د السعدني دره",2534,40447,-600
,90,"11/11/25 00:00:00","نوري",2535,40357,-90
,880,"10/11/25 00:00:00","السعدني / ليكويد",2536,39477,-880
,115,"10/12/25 00:00:00","شهادة مخالفات د السعدني",2537,39362,-115
,85,"10/12/25 00:00:00","دوا د السعدني",2538,39277,-85
,130,"10/12/25 00:00:00","انستا",2539,39147,-130
20735,155,"11/12/25 00:00:00","شفت هدير",2540,59727,20580
,65,"11/12/25 00:00:00","ايو يوسف لبن د السعدني",2541,59662,-65
,80,"11/12/25 00:00:00","مواصلات فايلات اشعة",2542,59582,-80
,1000,"11/12/25 00:00:00","كهربا",2543,58582,-1000
,1400,"11/12/25 00:00:00","أبو يوسف / الدكتوره ",2544,57182,-1400
,220,"11/12/25 00:00:00","سليكون للحوض+دليفري",2545,56962,-220
2735,35,"11/12/25 00:00:00","تحت حساب مشتريات سباكة",2546,59662,2700
,10000,"11/13/25 00:00:00","د السعدني اسكندريه/السعدني روضه/البنات",2547,49662,-10000
30000,30000,"11/15/25 00:00:00","حساب عدسات حالة كفرالشيخ تسترد من د سعيد غدا",2548,49662,0
,275,"11/15/25 00:00:00","البالطو",2549,49387,-275
,5,"11/15/25 00:00:00","عجز ورديه الخميس بليل",2550,49382,-5
2530,79,"11/15/25 00:00:00","سكر",2551,51833,2451
,100,"11/15/25 00:00:00","اكرامية عماد توصيل العدسات",2552,51733,-100
100,100,"11/15/25 00:00:00","طه",2553,51733,0
,100,"11/16/25 00:00:00","ابويوسف",2554,51633,-100
21285,0,"11/16/25 00:00:00","صافي-سداد 100 يوم10-12",2555,72918,21285
,15,"11/16/25 00:00:00","كوريكتور",2556,72903,-15
,65,"11/16/25 00:00:00","انستا",2557,72838,-65
,90,"11/16/25 00:00:00","نوري",2558,72748,-90
,1390,"11/16/25 00:00:00","حساب ورق 2 باكت 80 جرام + مواصلات",2559,71358,-1390
,500,"11/16/25 00:00:00","عصام-سلفة الإجمالي 2000 باقي السلفة مكتوب 1-6-25",2560,70858,-500
,300,"11/16/25 00:00:00","ابو يوسف حجارة",2561,70558,-300
50,50,"11/16/25 00:00:00","الشناوي-تم سداد17-11",2562,70558,0
,10000,"11/16/25 00:00:00","سلفة السعدني تسدد شهريا",2563,60558,-10000
,100,"11/16/25 00:00:00","م.رضا",2564,60458,-100
,14058,"11/17/25 00:00:00","تامينات",2565,46400,-14058
,4000,"11/17/25 00:00:00","أبو يوسف نقدا+فيزا د السعدني",2566,42400,-4000
2520,90,"11/17/25 00:00:00","نوري",2567,44830,2430
,2500,"11/18/25 00:00:00","عصام جونات",2568,42330,-2500
200,,"11/18/25 00:00:00","تصوير ورق د كريم",2569,42530,200
,900,"11/18/25 00:00:00","د سغيد تحت حساب النسبه",2570,41630,-900
,550,"11/18/25 00:00:00","كهربا330+باقي م.التامينات+العمولة",2571,41080,-550
28900,,"11/18/25 00:00:00","طنطا",2572,69980,28900
,180,"11/18/25 00:00:00","نوري",2573,69800,-180
,980,"11/18/25 00:00:00","عجز",2574,68820,-980
200,200,"11/18/25 00:00:00","ام محمود",2575,68820,0
,1880,"11/18/25 00:00:00","كهرباء الدار",2576,66940,-1880
,465,"11/18/25 00:00:00","عدسات شهريه 2",2577,66475,-465
200,200,"11/19/25 00:00:00","ام محمود",2578,66475,0
13280,20,"11/19/25 00:00:00","طه",2579,79735,13260
,465,"11/19/25 00:00:00","انستا",2580,79270,-465
,290,"11/19/25 00:00:00","قهوه السعدني",2581,78980,-290
,1400,"11/19/25 00:00:00","السعدني السجاده",2582,77580,-1400
,180,"11/19/25 00:00:00","نوري",2583,77400,-180
,475,"11/19/25 00:00:00","عدسات شهريه 2",2584,76925,-475
1060,180,"11/20/25 00:00:00","نوري",2585,77805,880
,90,"11/20/25 00:00:00","اوفو",2586,77715,-90
,180,"11/22/25 00:00:00","مياه",2587,77535,-180
3110,20,"11/22/25 00:00:00","عصير د السعدني",2588,80625,3090
,90,"11/22/25 00:00:00","نوري",2589,80535,-90
,90,"11/22/25 00:00:00","جولد اي",2590,80445,-90
,50,"11/22/25 00:00:00","طه",2591,80395,-50
,1000,"11/23/25 00:00:00","أبو يوسف بنزين",2592,79395,-1000
,4000,"11/23/25 00:00:00","تحويل هشام",2593,75395,-4000
,150,"11/23/25 00:00:00","أبو يوسف بسطرمه",2594,75245,-150
,1500,"11/23/25 00:00:00","البنات",2595,73745,-1500
,1500,"11/23/25 00:00:00","حساب 1000 كارت نضاره",2596,72245,-1500
14805,320,"11/23/25 00:00:00","تعاقد الشروق",2597,86730,14485
200,200,"11/23/25 00:00:00","صافي-سداد10-12",2598,86730,0
,155,"11/23/25 00:00:00","شقت هدير",2599,86575,-155
,10,"11/23/25 00:00:00","سلك",2600,86565,-10
,50,"11/23/25 00:00:00","م.رضا",2601,86515,-50
,465,"11/23/25 00:00:00","انستا",2602,86050,-465
,20,"11/24/25 00:00:00","طه الصواف",2603,86030,-20
,250,"11/24/25 00:00:00","فلتر",2604,85780,-250
,5000,"11/24/25 00:00:00","السعدني ليوم ١٠",2605,80780,-5000
,155,"11/24/25 00:00:00","شفت هدير",2606,80625,-155
4775,,"11/24/25 00:00:00",,2607,85400,4775
,270,"11/24/25 00:00:00","نوري",2608,85130,-270
,90,"11/24/25 00:00:00","اوفو",2609,85040,-90
,30000,"11/24/25 00:00:00","فيزا البنك الاهلي تسدد من العياده",2610,55040,-30000
3900,3900,"11/24/25 00:00:00","لمبة جهاز كفرالشيخ+2طورش",2611,55040,0
22535,,"11/25/25 00:00:00",,2612,77575,22535
,150,"11/25/25 00:00:00","أبو يوسف",2613,77425,-150
,100,"11/25/25 00:00:00","صيانه سخان الشروق",2614,77325,-100
50,50,"11/25/25 00:00:00","طه",2615,77325,0
,85,"11/25/25 00:00:00","علبة دبابيس",2616,77240,-85
,1800,"11/25/25 00:00:00","أبو يوسف بنزين",2617,75440,-1800
,90,"11/25/25 00:00:00","اوفو",2618,75350,-90
,90,"11/25/25 00:00:00","جولد اي",2619,75260,-90
,270,"11/25/25 00:00:00","نوري",2620,74990,-270
6040,90,"11/26/25 00:00:00","اوفو",2621,80940,5950
50,50,"11/26/25 00:00:00","طه",2622,80940,0
,165,"11/26/25 00:00:00","انستا",2623,80775,-165
200,200,"11/26/25 00:00:00","الشناوي",2624,80775,0
1545,55,"11/27/25 00:00:00","صابون",2625,82265,1490
50,50,"11/27/25 00:00:00","رسالة د محمد",2626,82265,0
,25,"11/27/25 00:00:00","سكر",2627,82240,-25
,180,"11/27/25 00:00:00","نوري",2628,82060,-180
,500,"11/27/25 00:00:00","السعدني",2629,81560,-500
,1875,"11/29/25 00:00:00","قطرات اوجو 18.75*100",2630,79685,-1875
1535,275,"11/29/25 00:00:00","بالطوهات",2631,80945,1260
,240,"11/29/25 00:00:00","عصام ابن سينا",2632,80705,-240
50,50,"11/29/25 00:00:00","طه",2633,80705,0
,180,"11/29/25 00:00:00","نوري",2634,80525,-180
,90,"11/29/25 00:00:00","جولد اي",2635,80435,-90
,50,"11/29/25 00:00:00","نورا ",2636,80385,-50
,1900,"11/30/25 00:00:00","م رضا تسدد من الجمعيه + 3000 شهريا",2637,78485,-1900
14785,180,"11/30/25 00:00:00","نوري",2638,93090,14605
50,10,"11/30/25 00:00:00","زيادة لحالة-10 عجز الشفت التاني",2639,93130,40
,165,"11/30/25 00:00:00","انستا",2640,92965,-165
,52673,"12/01/25 00:00:00","مرتبات",2641,40292,-52673
,21500,"12/01/25 00:00:00","تحت حساب العيادة شهر11",2642,18792,-21500
7000,7000,"12/01/25 00:00:00","كفر الشيخ- تم السداد من عيادة كفر الشيخ",2643,18792,0
,5550,"12/01/25 00:00:00","السعدني/الدكتورة",2644,13242,-5550
,300,"12/01/25 00:00:00","باقي نسب د سعيد",2645,12942,-300
,155,"12/01/25 00:00:00","شفت هدير",2646,12787,-155
35,,"12/02/25 00:00:00","زيادة لحالة",2647,12822,35
6970,,"12/02/25 00:00:00","طنطا",2648,19792,6970
,1250,"12/02/25 00:00:00","عم سعيد",2649,18542,-1250
,20,"12/02/25 00:00:00","طه الصواف",2650,18522,-20
2160,,"12/02/25 00:00:00","تقفيل شهر 11 نوري",2651,20682,2160
32845,465,"12/02/25 00:00:00","انستا",2652,53062,32380
,90,"12/02/25 00:00:00","نوري",2653,52972,-90
,21200,"12/03/25 00:00:00","ايجار الشروق",2654,31772,-21200
,1040,"12/03/25 00:00:00","اورانج+فودافون+د السعدني",2655,30732,-1040
4795,,"12/03/25 00:00:00","فيمتو",2656,35527,4795
,29250,"12/03/25 00:00:00","ايجار بطرس",2657,6277,-29250
,1000,"12/04/25 00:00:00","عصام اوكره للشروق",2658,5277,-1000
,150,"12/04/25 00:00:00","ابو يوسف بسطرمه",2659,5127,-150
1365,0,"12/04/25 00:00:00","طنطا",2660,6492,1365
1470,28,"12/07/25 00:00:00","سكر",2661,7934,1442
,180,"12/07/25 00:00:00","جولد اي",2662,7754,-180
,90,"12/07/25 00:00:00","نوري",2663,7664,-90
21380,975,"12/08/25 00:00:00","د السعدني ل د محمد عبدالرحيم",2664,28069,20405
25,,"12/08/25 00:00:00","دمحمد عبدالرحيم",2665,28094,25
1635,,"12/09/25 00:00:00","داليا الشروق",2666,29729,1635
,90,"12/09/25 00:00:00","اوفو",2667,29639,-90
,20,"12/09/25 00:00:00","مواصلات طه الصواف",2668,29619,-20
80,80,"12/09/25 00:00:00","طه-سداد10-12",2669,29619,0
17090,115,"12/09/25 00:00:00","شاي وسكر",2670,46594,16975
,320,"12/09/25 00:00:00","تعاقد الشروق",2671,46274,-320
,14400,"12/10/25 00:00:00",,2672,31874,-14400
,32715,"12/10/25 00:00:00","نسبة",2673,-841,-32715
,500,"12/10/25 00:00:00","من الخزنه السعدني",2674,-1341,-500
,2300,"12/10/25 00:00:00","انستا مصطفى السعدني",2675,-3641,-2300
,1260,"12/10/25 00:00:00","طرد مصطفى السعدني",2676,-4901,-1260
3870,90,"12/10/25 00:00:00","جولد اي",2677,-1121,3780
,150,"12/10/25 00:00:00","د السعدني",2678,-1271,-150
2165,275,"12/11/25 00:00:00","بالطوهات",2679,619,1890
,240,"12/11/25 00:00:00","عصام مواصلات ابن سينا",2680,379,-240
,90,"12/11/25 00:00:00","جولد اي",2681,289,-90
1195,90,"12/13/25 00:00:00","نوري",2682,1394,1105
,10,"12/13/25 00:00:00","داليا",2683,1384,-10
,5,"12/13/25 00:00:00","عصام",2684,1379,-5
,2000,"12/13/25 00:00:00","ابو يوسف",2685,-621,-2000
10550,6000,"12/14/25 00:00:00","مكافأة محمود عدد 40 يوم*150 من يوم22-9 حتى 30-11",2686,3929,4550
500,500,"12/14/25 00:00:00","الشناوي",2687,3929,0
,90,"12/14/25 00:00:00","اوفو",2688,3839,-90
7110,155,"12/15/25 00:00:00","شفت صافي فني",2689,10794,6955
,1880,"12/15/25 00:00:00","كهرباء الدار",2690,8914,-1880
,320,"12/15/25 00:00:00","تعاقد الشروق",2691,8594,-320
,20,"12/15/25 00:00:00","مواصلات طه الصواف",2692,8574,-20
23900,90,"12/16/25 00:00:00","جولد اي",2693,32384,23810
,12500,"12/16/25 00:00:00","فلونس +شهرية جاد",2694,19884,-12500
,15,"12/16/25 00:00:00","جهاز محلول",2695,19869,-15
,25,"12/16/25 00:00:00","قهوة ضيف د الصواف",2696,19844,-25
,155,"12/16/25 00:00:00","شفت هدير",2697,19689,-155
,170,"12/16/25 00:00:00","تصليح الحمام",2698,19519,-170
2990,160,"12/17/25 00:00:00","شفت هدير الشروق",2699,22349,2830
,1000,"12/17/25 00:00:00","السعدني يوم السبت",2700,21349,-1000
,600,"12/17/25 00:00:00","ابو يوسف/شنط د السعدني",2701,20749,-600
,90,"12/17/25 00:00:00","اوفو",2702,20659,-90
2120,90,"12/18/25 00:00:00","جولد اي",2703,22689,2030
100,100,"12/18/25 00:00:00","رضا-سداد من صنوق12",2704,22689,0
1715,180,"12/20/25 00:00:00","اوفو",2705,24224,1535
,250,"12/20/25 00:00:00","صيانة كوالين الباب والشباك بطرس",2706,23974,-250
,155,"12/21/25 00:00:00","قهوة السعدني",2707,23819,-155
33220,90,"12/21/25 00:00:00","نوري",2708,56949,33130
500,500,"12/21/25 00:00:00","ام محمود ",2709,56949,0
,1000,"12/21/25 00:00:00","كهربا",2710,55949,-1000
,1100,"12/21/25 00:00:00","نسبة د سعيد حتى اليوم",2711,54849,-1100
,55,"12/21/25 00:00:00","سكر 2 ك",2712,54794,-55
,50,"12/21/25 00:00:00","مواصلات طه الكهرباء",2713,54744,-50
,300,"12/22/25 00:00:00","ابو يوسف جبنه",2714,54444,-300
,25000,"12/22/25 00:00:00","فيزا البنك الاهلي تسترد من د السعدني",2715,29444,-25000
,155,"12/22/25 00:00:00","شفت هدير",2716,29289,-155
15085,180,"12/22/25 00:00:00","نوري",2717,44194,14905
,55,"12/22/25 00:00:00","شاي",2718,44139,-55
10345,,"12/23/25 00:00:00","داليا الشروق",2719,54484,10345
,1200,"12/23/25 00:00:00","ابو يوسف",2720,53284,-1200
7000,1800,"12/24/25 00:00:00","تلصيح البروجيكتور-الشروق",2721,58484,5200
,4200,"12/24/25 00:00:00"," حساب جونتيات+شاش+مناديل+سرنجات 5و10",2722,54284,-4200
,20000,"12/24/25 00:00:00","باقي حساب المكتب ضرايب",2723,34284,-20000
,3000,"12/24/25 00:00:00","الاوتوريف ٢٥٠٠ج اللينس ميتر ٥٠٠ج",2724,31284,-3000
